,s,f,Ψf,f_L
410,0.4104104,0.9361166,0.9361253,0.9416666666666647
411,0.4114114,0.9363873,0.93639904,0.9393333333333316
412,0.4124124,0.9366572,0.9366718,0.9343333333333314
413,0.4134134,0.9369263,0.93694365,0.9366666666666646
414,0.4144144,0.93719417,0.9372144,0.9403333333333311
415,0.4154154,0.93746126,0.93748415,0.9289999999999977
416,0.4164164,0.93772733,0.9377529,0.9386666666666649
417,0.4174174,0.9379923,0.9380207,0.9386666666666649
418,0.4184184,0.93825644,0.93828744,0.935333333333331
419,0.4194194,0.9385194,0.93855315,0.9343333333333314
420,0.4204204,0.9387816,0.938818,0.9446666666666647
421,0.4214214,0.9390428,0.9390817,0.934666666666664
422,0.4224224,0.939303,0.9393445,0.9359999999999977
423,0.4234234,0.9395623,0.93960625,0.9359999999999978
424,0.4244244,0.93982065,0.9398671,0.939333333333331
425,0.42542544,0.94007796,0.9401269,0.9353333333333315
426,0.42642644,0.94033426,0.94038576,0.9379999999999977
427,0.42742744,0.94058985,0.94064355,0.9419999999999982
428,0.42842844,0.9408443,0.9409004,0.9393333333333316
429,0.42942944,0.94109786,0.94115627,0.9399999999999981
430,0.43043044,0.94135046,0.94141114,0.9423333333333307
431,0.43143144,0.94160205,0.941665,0.9419999999999977
432,0.43243244,0.9418528,0.941918,0.9333333333333306
433,0.43343344,0.9421026,0.94216996,0.9439999999999982
434,0.43443444,0.94235146,0.94242096,0.9389999999999975
435,0.43543544,0.94259953,0.942671,0.9469999999999978
436,0.43643644,0.94284654,0.9429201,0.9363333333333312
437,0.43743744,0.9430926,0.9431681,0.9399999999999978
438,0.43843845,0.9433378,0.94341534,0.9433333333333316
439,0.43943945,0.94358206,0.94366145,0.9449999999999983
440,0.44044045,0.94382536,0.94390666,0.949333333333332
441,0.44144145,0.9440677,0.9441509,0.9516666666666649
442,0.44244245,0.9443092,0.94439423,0.9403333333333314
443,0.44344345,0.9445498,0.9446365,0.9433333333333319
